sample_set,batch,replicate,sample_id,container_type,hplc_present,matching_measurements,hplc_status,plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,target_source,rhamnose_gL,xylose_gL,glucose_gL,parafac_selected_rank,parafac_score_c1,parafac_score_c2,parafac_score_c3,parafac_score_c4,parafac_score_c5,parafac_score_c6
Pavlovagyrans,2,5,B4,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,B4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,0.409266,8.888123,29.467161,39.542083,49.357480,2847.029990,180.234917,391.812900,13157.148960,27.415148,42.005250,2138.381560,217.936198,547.000200,15691.406250,-2.004499,3.218445,-156.350894,unlabelled,,,,6,0.03715189,0.0012915361,6.6296931e-22,0.06144607,0.0072929528,0.043893956
Pavlovagyrans,2,5,B5,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,B5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,2.640886,10.720490,190.143803,31.648666,42.851530,2278.703920,90.038209,209.093800,6572.789260,6.774203,22.555210,528.387851,110.772094,294.199400,7975.590800,-0.155890,4.465607,-12.159394,unlabelled,,,,6,0.037998601,0.0013554145,2.4454408e-21,0.051478564,0.010679408,0.038045713
Pavlovagyrans,2,5,B6,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,B6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,0.927973,8.540344,66.814085,35.527095,48.677310,2557.950810,125.896948,285.353600,9190.477210,15.496802,29.184690,1208.750525,155.989859,408.102800,11231.269830,-1.513694,4.940186,-118.068114,unlabelled,,,,6,0.043140771,0.00086297499,1.3490338e-22,0.063811016,0.0089095419,0.040420184
Pavlovagyrans,2,5,B7,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,B7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.880235,8.769714,135.376954,32.119549,43.143740,2312.607500,120.478567,277.324600,8794.935400,11.278267,34.013790,879.704828,152.272579,408.050200,10963.625680,0.690044,6.830688,53.823426,unlabelled,,,,6,0.039801471,0.0019890377,6.2965412e-23,0.056004074,0.010048533,0.036431335
Pavlovagyrans,2,5,B8,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,B8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,0.745104,8.958191,53.647461,32.839049,46.650270,2364.411550,111.791495,267.523100,8160.779110,4.682756,17.535890,365.254937,142.808715,387.987500,10282.227480,2.971829,12.676940,231.802685,unlabelled,,,,6,0.045434816,0.0003864004,3.9547758e-22,0.063069465,0.0084885036,0.040541529
Pavlovagyrans,2,5,C1,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-1.854415,2.825195,-133.517852,23.599026,34.491640,1699.129900,42.267045,109.012900,3085.494320,0.461850,7.179749,36.024263,58.275864,147.277600,4195.862190,-0.412979,4.017761,-32.212369,unlabelled,,,,6,0.029802561,0.00017907538,1.0286056e-23,0.061448989,9.6994556e-13,0.055461954
Pavlovagyrans,2,5,C2,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.117304,7.011444,80.445921,32.758335,39.334010,2358.600150,77.305853,176.787300,5643.327260,14.665932,23.123600,1143.942678,95.229140,231.359000,6856.498080,-0.448446,5.641434,-34.978806,unlabelled,,,,6,0.04029603,0.00074901493,7.7158894e-27,0.06682747,3.12521e-05,0.042444331
Pavlovagyrans,2,5,C3,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,4.220913,16.076050,303.905772,42.710676,53.960750,3075.168670,101.379926,218.851400,7400.734600,27.481256,42.352660,2143.538000,118.841802,278.599200,8556.609770,0.113176,6.954529,8.827697,unlabelled,,,,6,0.02244484,0.00057107738,2.0820115e-15,0.045973866,0.0071460356,0.037123752
Pavlovagyrans,2,5,C4,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.616184,6.207764,116.365238,38.029660,49.776550,2738.135530,146.903101,332.860400,10723.926390,22.707385,39.909910,1771.176026,175.680666,450.472600,12649.007940,-2.395372,7.627258,-186.838999,unlabelled,,,,6,0.033027372,0.00084602104,1.006236e-20,0.04693762,0.0084049526,0.035240369
Pavlovagyrans,2,5,C5,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-0.210999,10.023620,-15.191956,31.166918,38.874450,2244.018110,108.742954,250.082000,7938.235650,10.802555,27.466800,842.599264,138.092622,361.491500,9942.668810,-1.354334,6.791565,-105.638065,unlabelled,,,,6,0.033635728,5.448381e-05,3.9374313e-22,0.047248791,0.0096960867,0.037918777
Pavlovagyrans,2,5,C6,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,2.477125,17.335690,178.352965,33.723134,44.108090,2428.065640,101.778828,228.035200,7429.854470,13.475375,25.434080,1051.079251,128.514686,332.276600,9253.057380,0.412190,5.518494,32.150818,unlabelled,,,,6,0.031593645,0.00057540022,5.4367476e-18,0.053602338,0.009189729,0.036098007
Pavlovagyrans,2,5,C7,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-0.658883,5.717987,-47.439578,28.751016,40.396790,2070.073120,93.483617,220.729100,6824.304030,7.797441,21.351870,608.200401,121.829924,320.635100,8771.754510,-1.552627,5.861328,-121.104921,unlabelled,,,,6,0.034867745,0.00055759774,1.1698584e-20,0.051555597,0.0092909526,0.038625938
Pavlovagyrans,2,5,C8,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,C8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,6.869814,12.302190,494.626597,32.493705,44.495940,2339.546740,85.283019,195.177300,6225.660370,6.515325,21.185000,508.195353,106.589224,282.325000,7674.424130,2.477398,8.071930,193.237058,unlabelled,,,,6,0.036814975,0.00090473256,8.0014389e-22,0.055291816,0.008490989,0.038345721
Pavlovagyrans,2,5,D1,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,5.414538,16.708310,389.846731,40.139668,52.163880,2890.056110,93.370691,198.558000,6816.060430,27.025444,38.885130,2107.984650,111.220738,260.833400,8007.893170,0.421161,7.436707,32.850585,unlabelled,,,,6,0.040269892,0.00010694677,1.5992973e-26,0.095008028,4.743326e-21,0.079140755
Pavlovagyrans,2,5,D2,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,3.859171,11.498200,277.860290,34.944228,41.612730,2515.984430,95.966217,221.188600,7005.533830,18.947682,31.943210,1477.919170,115.215448,279.578700,8295.512290,-0.291749,5.524689,-22.756439,unlabelled,,,,6,0.033950408,0.00066766024,2.9880088e-24,0.063212419,0.00046612575,0.043177971
Pavlovagyrans,2,5,D3,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,2.773621,8.691986,199.700686,29.795510,38.895420,2145.276750,88.610799,208.401400,6468.588300,12.990707,25.604400,1013.275162,111.586075,271.422000,8034.197400,-1.106469,4.086487,-86.304565,unlabelled,,,,6,0.024469046,0.0013319729,6.6888605e-17,0.050019842,0.0061529492,0.036487331
Pavlovagyrans,2,5,D4,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.965272,9.910309,141.499602,29.566784,38.169770,2128.808450,77.827870,189.467400,5681.434480,6.570698,18.323670,512.514418,100.525695,263.507000,7237.850040,-0.866687,4.471985,-67.601588,unlabelled,,,,6,0.026405945,0.0017089452,2.518092e-17,0.045046748,0.0080178914,0.033914766
Pavlovagyrans,2,5,D5,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-2.231394,9.480957,-160.660339,29.294567,40.443600,2109.208830,126.915473,308.401700,9264.829550,10.149018,31.784120,791.623389,160.554944,429.963300,11559.955940,-2.574292,5.113464,-200.794740,unlabelled,,,,6,0.030047077,0.0020655529,1.6626483e-18,0.049316875,0.0084520496,0.034179889
Pavlovagyrans,2,5,D6,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.226440,6.930725,88.303650,31.362565,41.011900,2258.104690,121.563423,272.845600,8874.129880,14.420616,28.172420,1124.808083,153.165484,404.086500,11027.914850,-1.121763,7.037415,-87.497496,unlabelled,,,,6,0.031435278,0.0012391307,1.5878126e-18,0.052121216,0.0084256336,0.037883247
Pavlovagyrans,2,5,D7,Flask,False,EEM only,reference workbook missing from local extraction,False,,,D7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,unlabelled,,,,6,0.035648419,0.00079617529,2.1887407e-19,0.058265564,0.0084193458,0.03869156
Pavlovagyrans,2,5,D8,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,D8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,3.202876,15.760990,230.607058,34.982741,47.872800,2518.757320,156.776435,345.250400,11444.679770,20.834580,37.133540,1625.097268,199.569594,514.802400,14369.010770,-1.088168,9.391602,-84.877075,unlabelled,,,,6,0.047841237,0.00066415933,1.0603696e-24,0.068863236,0.0064799438,0.041658787
Pavlovagyrans,2,5,E1,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-0.861749,4.648041,-62.045900,20.052258,26.008580,1443.762570,32.187274,88.358030,2349.670994,-1.427498,5.877899,-111.344881,47.376822,123.076400,3411.131184,-0.900580,3.133270,-70.245242,unlabelled,,,,6,0.029017451,3.9058007e-05,8.3025382e-21,0.068876895,3.5513618e-16,0.066026432
Pavlovagyrans,2,5,E2,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.615193,7.526001,116.293884,28.317314,36.079800,2038.846580,60.941575,144.483200,4448.734980,9.800513,19.298430,764.440046,77.269598,192.184800,5563.411040,-1.143219,4.739685,-89.171052,unlabelled,,,,6,0.032401686,0.0007730853,1.1797669e-20,0.064904916,0.0011787964,0.044324334
Pavlovagyrans,2,5,E3,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,2.668325,12.791630,192.119392,33.339248,42.144900,2400.425850,125.283546,291.778400,9145.698890,22.459216,38.917480,1751.818824,153.498602,376.865400,11051.899340,-0.255252,9.349670,-19.909668,unlabelled,,,,6,0.022015035,0.00017064931,1.9653313e-14,0.045305911,0.0077198094,0.03665715
Pavlovagyrans,2,5,E4,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,0.271988,7.904297,19.583100,24.486946,33.329100,1763.060100,60.137818,145.179300,4390.060730,3.090373,13.269990,241.049076,78.894265,206.728000,5680.387090,-1.135093,3.867493,-88.537290,unlabelled,,,,6,0.024680664,0.00072754135,4.2954184e-16,0.042543094,0.0087963394,0.034503902
Pavlovagyrans,2,5,E5,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,2.821716,10.545170,203.163581,37.295050,46.755550,2685.243630,159.340537,358.349500,11631.859210,24.631743,40.245420,1921.275939,196.806847,502.318000,14170.092960,-0.681410,12.010620,-53.149970,unlabelled,,,,6,0.023254038,0.00040074705,3.6925403e-13,0.045635319,0.009572144,0.032874555
Pavlovagyrans,2,5,E6,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-0.648075,11.813900,-46.661381,26.385023,39.001800,1899.721650,81.409787,198.978400,5942.914440,3.924480,16.823760,306.109468,106.580307,289.091000,7673.782110,-0.947115,9.958801,-73.874968,unlabelled,,,,6,0.024477199,0.0014821166,1.1153233e-14,0.046410613,0.0087415961,0.031999675
Pavlovagyrans,2,5,E7,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.576544,12.736390,113.511177,30.313761,40.723510,2182.590790,133.306427,305.342500,9731.369190,10.306191,28.126530,803.882886,167.986368,451.101900,12095.018480,0.042027,6.501099,3.278077,unlabelled,,,,6,0.023095315,0.00013554245,4.8297103e-13,0.052928813,0.0084632744,0.03372692
Pavlovagyrans,2,5,E8,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,E8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,5.112123,16.583920,368.072866,42.569693,52.210510,3065.017870,158.332842,322.702100,11558.297500,46.549691,60.285520,3630.875920,194.055517,468.671800,13971.997200,2.115238,7.919800,164.988587,unlabelled,,,,6,0.031356325,0.00061676783,1.4979788e-18,0.058143347,0.0078309225,0.035825482
Pavlovagyrans,2,5,F1,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,0.279207,8.591309,20.102875,19.324767,26.996350,1391.383250,21.779354,61.116410,1589.892806,-3.303549,6.753952,-257.676843,33.757247,88.601470,2430.521751,0.277494,3.735626,21.644498,unlabelled,,,,6,0.054173098,0.00019568278,4.7788811e-35,0.10176201,3.5508634e-22,0.065960073
Pavlovagyrans,2,5,F2,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-1.905562,5.572174,-137.200473,22.212471,28.219790,1599.297884,51.683054,125.847200,3772.862910,3.965875,14.044040,309.338237,66.077893,165.734100,4757.608288,-2.013284,2.258118,-157.036135,unlabelled,,,,6,0.041456393,8.9621593e-05,7.4990686e-26,0.075286926,3.8945165e-07,0.048283413
Pavlovagyrans,2,5,F3,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-1.414472,6.212219,-101.842007,25.097917,33.154750,1807.050030,71.396179,185.225700,5211.921070,6.183065,18.532590,482.279100,90.770382,233.682100,6535.467490,-1.833836,5.293304,-143.039245,unlabelled,,,,6,0.030405768,0.00073598304,4.5245417e-20,0.060433569,0.0055210708,0.041328926
Pavlovagyrans,2,5,F4,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.878578,9.681335,135.257626,33.198363,45.685610,2390.282160,120.191684,280.015200,8773.992920,14.296035,32.511900,1115.090710,147.762524,381.997200,10638.901720,-1.055537,6.745239,-82.331847,unlabelled,,,,6,0.022833464,0.00087718997,2.4074762e-14,0.05283845,0.0079098516,0.037990891
Pavlovagyrans,2,5,F5,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.769944,9.289368,127.435970,25.700121,35.860410,1850.408730,107.002361,264.459200,7811.172350,8.158793,23.206050,636.385861,139.671731,368.746900,10056.364610,-0.913503,4.569153,-71.253236,unlabelled,,,,6,0.022941567,0.0012896765,2.0629236e-14,0.042261878,0.00937116,0.03514418
Pavlovagyrans,2,5,F6,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-0.493778,9.525513,-35.552001,21.220835,29.747680,1527.900140,91.042389,232.935500,6646.094420,2.295921,13.931030,179.081842,120.916763,328.580800,8706.006940,0.319015,10.738710,24.883182,unlabelled,,,,6,0.023748048,0.00022426108,2.2468294e-15,0.046020151,0.0084782541,0.033026654
Pavlovagyrans,2,5,F7,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-3.348192,7.304749,-241.069823,23.129156,32.621400,1665.299240,125.342791,304.185300,9150.023770,4.812953,21.027280,375.410324,164.426142,440.865500,11838.682220,-1.999482,7.221069,-155.959593,unlabelled,,,,6,0.024316777,0.00062251638,3.8538471e-15,0.044243341,0.0092716942,0.033502235
Pavlovagyrans,2,5,F8,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,F8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-0.903709,5.395142,-65.067016,23.590844,37.080810,1698.540750,108.007264,261.171500,7884.530270,4.629272,20.024350,361.083194,141.889959,371.809100,10216.077070,-0.866801,7.554626,-67.610472,unlabelled,,,,6,0.025559419,0.0011389534,1.8472608e-15,0.05001709,0.0087182481,0.032421469
Pavlovagyrans,2,6,A1,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,A1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,1.022819,15.714600,73.642941,44.892975,61.056880,3232.294180,345.642190,786.364000,25231.879900,42.343863,86.448730,3302.821280,414.457950,1053.181000,29840.972370,-0.507401,9.222290,-39.577266,unlabelled,,,,6,0.048902642,0.00045052927,3.4541854e-22,0.10603076,0.00029378531,0.065588804
Pavlovagyrans,2,6,A10,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,A10,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,13.184623,33.173220,949.292885,71.865272,90.918330,5174.299590,376.223142,790.717700,27464.289400,64.227703,97.302490,5009.760820,453.221540,1181.289000,32631.950910,-0.455302,11.721560,-35.513548,unlabelled,,,,6,0.024355953,0.0005393023,5.6366199e-10,0.064454547,0.017044301,0.043017283
Pavlovagyrans,2,6,A11,Flask,False,EEM+Raman,reference workbook missing from local extraction,False,,,A11,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,5.116273,18.994450,368.371652,51.431954,70.827640,3703.100710,262.451177,557.641100,19158.935930,36.830316,62.388180,2872.764640,320.469072,838.431000,23073.773210,-1.690794,7.180908,-131.881955,unlabelled,,,,6,0.023404011,0.0074423217,1.5023254e-10,0.051484354,0.017143309,0.038225752
