sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,eem_available,raman_available,raman_crop_mean,raman_crop_max,raman_crop_sum,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,raman_ratio_1523_1156,raman_ratio_905_735,eem_raw_mean,eem_raw_max,eem_clean_mean,eem_clean_max,eem_over_fraction_total,eem_clean_valid_fraction,eem_h1_ex380_em400,eem_h2_ex380_em420,eem_h3_ex400_em420,eem_h4_ex400_em440,eem_h5_ex420_em460,eem_h6_ex440_em480,target_source,rhamnose_gL,xylose_gL,glucose_gL
Pavlovagyrans,2,6,F8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F8.CSV,reference workbook missing from local extraction,False,False,False,,,F8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,21.952465,355.448100,34158.035592,0.949740,12.859860,68.381279,28.358242,37.734620,2041.793420,105.005376,248.414300,7665.392460,12.839139,25.691590,1001.452863,134.133680,355.448100,9657.624940,-1.043631,8.296570,-81.403199,1.277398,29.858953,96538.557522,5148970.000000,771.011494,18907.000000,0.103175,0.690476,,2752.000000,,429.000000,240.000000,206.000000,unlabelled,,,
Pavlovagyrans,2,6,F9,Flask,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F9.csv,,reference workbook missing from local extraction,False,False,False,,,F9,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,85809.013333,4685751.000000,813.224138,22134.000000,0.107143,0.690476,,2115.000000,,400.000000,235.000000,212.000000,unlabelled,,,
Pavlovagyrans,2,7,A1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A1.CSV,reference workbook missing from local extraction,False,False,False,,,A1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,12.244024,215.910400,19051.701463,-3.020844,9.014722,-217.500733,24.611923,39.385010,1772.058446,58.001797,153.910000,4234.131205,1.312344,15.489180,102.362794,79.385553,215.910400,5715.759832,-0.731549,8.250391,-57.060845,1.368674,-8.147368,29952.828054,4129741.000000,936.931034,34415.000000,0.123016,0.690476,,3650.000000,,554.000000,279.000000,204.000000,unlabelled,,,
Pavlovagyrans,2,7,A2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A2.CSV,reference workbook missing from local extraction,False,False,False,,,A2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,26.708303,211.308200,41558.119640,2.010733,12.473970,144.772803,38.792404,50.276020,2793.053090,67.481591,146.088700,4926.156170,31.353399,44.035990,2445.565130,96.361149,211.308200,6938.002700,6.471810,17.961080,504.801207,1.427962,19.292664,75979.328889,4139036.000000,1332.040230,51473.000000,0.107143,0.690476,,6305.000000,,949.000000,356.000000,301.000000,unlabelled,,,
Pavlovagyrans,2,7,A3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A3.CSV,reference workbook missing from local extraction,False,False,False,,,A3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,62.136901,799.274000,96685.017403,5.237561,21.113480,377.104384,55.106262,77.151660,3967.650900,272.706530,605.258900,19907.576670,48.541782,99.345310,3786.258990,325.813078,799.274000,23458.541630,4.265701,36.383500,332.724703,1.194739,10.521360,77026.391111,4315999.000000,1211.896552,51021.000000,0.107143,0.690476,,3507.000000,,537.000000,291.000000,218.000000,unlabelled,,,
Pavlovagyrans,2,7,A4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A4.CSV,reference workbook missing from local extraction,False,False,False,,,A4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,39.383871,685.213500,61281.302765,-4.248321,17.345700,-305.879108,28.108649,55.905270,2023.822722,209.475042,477.278700,15291.678100,28.948014,58.647660,2257.945097,265.184362,685.213500,19093.274100,-1.812207,30.969340,-141.352141,1.265947,-6.616414,124579.074236,5509358.000000,659.051724,12046.000000,0.091270,0.690476,,1819.000000,,305.000000,187.000000,152.000000,unlabelled,,,
Pavlovagyrans,2,7,A5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A5.CSV,reference workbook missing from local extraction,False,False,False,,,A5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,114.623370,1154.407000,178353.964219,21.371872,52.567770,1538.774763,102.227238,147.184200,7360.361100,429.225573,845.301600,31333.466800,145.876658,183.145300,11378.379300,493.477354,1154.407000,35530.369500,4.543870,44.625390,354.421894,1.149692,4.783261,101026.977876,5342803.000000,969.218391,30940.000000,0.103175,0.690476,,2722.000000,,533.000000,242.000000,211.000000,unlabelled,,,
Pavlovagyrans,2,7,A6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A6.CSV,reference workbook missing from local extraction,False,False,False,,,A6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,57.688779,690.756000,89763.740232,11.669163,36.436420,840.179770,64.053723,80.456740,4611.868070,246.311171,486.406100,17980.715500,53.117454,87.906450,4143.161420,276.962484,690.756000,19941.298870,1.949755,26.260550,152.080890,1.124441,5.489144,139197.379913,6393259.000000,770.275862,18771.000000,0.091270,0.690476,,2424.000000,,498.000000,244.000000,204.000000,unlabelled,,,
Pavlovagyrans,2,7,A7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A7.CSV,reference workbook missing from local extraction,False,False,False,,,A7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,22.954522,409.642300,35717.236200,-0.826935,16.543510,-59.539316,35.950327,51.417480,2588.423550,121.165191,280.972200,8845.058950,8.392111,32.415820,654.584662,147.456712,409.642300,10616.883230,-4.655243,13.287500,-363.108977,1.216989,-43.474190,71769.071111,3824251.000000,1174.166667,40908.000000,0.107143,0.690476,,5042.000000,,707.000000,297.000000,244.000000,unlabelled,,,
Pavlovagyrans,2,7,A8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A8.CSV,reference workbook missing from local extraction,False,False,False,,,A8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,15.739241,295.932700,24490.258916,-4.742511,11.849170,-341.460760,28.810609,42.712890,2074.363870,87.277070,202.139500,6371.226120,3.593731,21.532130,280.311046,103.866558,295.932700,7478.392202,-4.265746,10.962400,-332.728177,1.190078,-6.074970,93431.159292,5420777.000000,939.235632,29877.000000,0.103175,0.690476,,3058.000000,,577.000000,257.000000,215.000000,unlabelled,,,
Pavlovagyrans,2,7,B1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B1.CSV,reference workbook missing from local extraction,False,False,False,,,B1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,10.262525,166.097200,15968.489546,-3.369416,5.949023,-242.597949,26.202167,38.522170,1886.555990,48.216303,126.214700,3519.790120,4.452121,17.728570,347.265425,64.700996,166.097200,4658.471697,-4.081925,6.979980,-318.390141,1.341890,-7.776471,93346.866667,5153179.000000,1058.488506,45030.000000,0.107143,0.690476,,3476.000000,,689.000000,350.000000,272.000000,unlabelled,,,
Pavlovagyrans,2,7,B2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B2.CSV,reference workbook missing from local extraction,False,False,False,,,B2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,47.169367,559.065800,73395.535571,3.233072,25.666410,232.781181,45.599334,61.291360,3283.152080,195.660066,429.324100,14283.184820,45.041493,66.249710,3513.236420,235.381472,559.065800,16947.465990,3.106994,14.855660,242.345497,1.203012,14.104027,126982.917031,5890171.000000,748.034483,18055.000000,0.091270,0.690476,,3533.000000,,720.000000,344.000000,265.000000,unlabelled,,,
Pavlovagyrans,2,7,B3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B3.CSV,reference workbook missing from local extraction,False,False,False,,,B3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,29.041140,572.483600,45188.013248,-12.394399,-0.667481,-892.396711,23.699057,44.688380,1706.332130,171.093278,414.627500,12489.809280,20.001309,45.262500,1560.102070,216.473965,572.483600,15586.125460,-8.406558,7.134180,-655.711513,1.265239,-1.912078,93641.044248,5548618.000000,984.126437,34413.000000,0.103175,0.690476,,3691.000000,,614.000000,311.000000,222.000000,unlabelled,,,
Pavlovagyrans,2,7,B4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B4.CSV,reference workbook missing from local extraction,False,False,False,,,B4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,36.354523,565.101400,56567.638397,4.842175,31.653370,348.636625,48.443098,66.315230,3487.903030,178.238923,401.790900,13011.441390,22.445062,42.828080,1750.714858,207.253223,565.101400,14922.232060,-0.323678,15.961330,-25.246912,1.162783,10.004408,95721.712389,6142527.000000,1119.270115,37698.000000,0.103175,0.690476,,3767.000000,,672.000000,310.000000,255.000000,unlabelled,,,
Pavlovagyrans,2,7,B5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B5.CSV,reference workbook missing from local extraction,False,False,False,,,B5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,68.038693,1044.263000,105868.207051,3.990382,27.154490,287.307516,64.819131,91.816210,4666.977450,332.748289,710.290800,24290.625100,51.538972,79.239060,4020.039850,385.144470,1044.263000,27730.401870,-2.396594,26.952930,-186.934356,1.157465,16.243840,87157.626667,4785916.000000,1215.885057,45050.000000,0.107143,0.690476,,3405.000000,,619.000000,293.000000,258.000000,unlabelled,,,
Pavlovagyrans,2,7,B6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B6.CSV,reference workbook missing from local extraction,False,False,False,,,B6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,63.494640,939.371900,98797.659690,9.594095,29.579100,690.774869,54.801000,82.259380,3945.672030,294.142694,653.640700,21472.416660,50.220803,95.852930,3917.222610,356.776352,939.371900,25687.897330,0.678463,29.084960,52.920100,1.212936,5.711951,79595.004444,4392103.000000,1141.919540,42840.000000,0.107143,0.690476,,3456.000000,,657.000000,304.000000,239.000000,unlabelled,,,
Pavlovagyrans,2,7,B7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B7.CSV,reference workbook missing from local extraction,False,False,False,,,B7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,56.946197,829.392500,88608.282730,5.953921,29.168950,428.682322,54.330178,77.147850,3911.772820,274.193960,579.443500,20016.159080,42.634180,72.250880,3325.466050,318.874503,829.392500,22958.964240,-0.794584,11.017770,-61.977541,1.162952,9.125109,140933.532751,6605913.000000,834.614943,22728.000000,0.091270,0.690476,,2850.000000,,514.000000,268.000000,224.000000,unlabelled,,,
Pavlovagyrans,2,7,B8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B8.CSV,reference workbook missing from local extraction,False,False,False,,,B8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,43.903646,687.362100,68314.072703,-1.767133,19.374410,-127.233601,41.783511,64.382130,3008.412790,218.662212,483.160900,15962.341450,33.347662,74.316120,2601.117605,263.159327,687.362100,18947.471540,-3.271204,22.722070,-255.153940,1.203497,-23.644798,92607.337778,5144960.000000,1114.178161,43904.000000,0.107143,0.690476,,3317.000000,,677.000000,293.000000,252.000000,unlabelled,,,
Pavlovagyrans,2,7,C1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C1.CSV,reference workbook missing from local extraction,False,False,False,,,C1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,7.363754,119.499400,11458.001308,-0.378310,8.398560,-27.238312,24.344888,38.001490,1752.831940,27.529198,94.552760,2009.631482,-6.700376,3.424390,-522.629308,41.547269,119.499400,2991.403360,1.842632,8.212232,143.725320,1.509207,-64.351709,35848.540541,3615261.000000,953.511494,39910.000000,0.119048,0.690476,,2997.000000,,592.000000,297.000000,241.000000,unlabelled,,,
Pavlovagyrans,2,7,C2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C2.CSV,reference workbook missing from local extraction,False,False,False,,,C2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,11.473218,187.097800,17852.327956,-5.825589,5.982226,-419.442444,21.832376,35.360860,1571.931100,56.565442,134.580700,4129.277240,6.476221,18.339480,505.145243,74.803102,187.097800,5385.823320,-6.125579,1.001587,-477.795126,1.322417,-3.747668,122212.593886,4742719.000000,903.310345,27228.000000,0.091270,0.690476,,4696.000000,,745.000000,396.000000,307.000000,unlabelled,,,
Pavlovagyrans,2,7,C3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C3.CSV,reference workbook missing from local extraction,False,False,False,,,C3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,57.240010,765.431300,89065.456186,3.897143,20.422750,280.594313,50.963768,77.340720,3669.391300,266.806752,563.018900,19476.892930,50.590001,83.728520,3946.020060,304.693808,765.431300,21937.954160,1.710780,13.653710,133.440822,1.142002,13.077212,73891.760000,4045766.000000,1290.959770,47827.000000,0.107143,0.690476,,5126.000000,,855.000000,362.000000,309.000000,unlabelled,,,
Pavlovagyrans,2,7,C4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C4.CSV,reference workbook missing from local extraction,False,False,False,,,C4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,38.535012,577.250500,59960.478993,1.985739,14.506050,142.973230,42.273722,58.934910,3043.708010,184.954297,403.718900,13501.663680,26.185089,47.115140,2042.436940,219.404089,577.250500,15797.094440,-1.888744,5.695703,-147.322017,1.186261,21.288657,78636.777778,4323408.000000,1109.500000,34457.000000,0.107143,0.690476,,5056.000000,,688.000000,407.000000,304.000000,unlabelled,,,
Pavlovagyrans,2,7,C5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C5.CSV,reference workbook missing from local extraction,False,False,False,,,C5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,49.972745,801.129100,77757.590608,5.211487,29.946480,375.227059,43.903817,64.674510,3161.074800,253.414995,576.697900,18499.294650,36.800750,70.375690,2870.458530,303.970729,801.129100,21885.892480,1.308963,22.104590,102.099145,1.199498,8.424432,78215.728889,4261619.000000,1220.517241,42233.000000,0.107143,0.690476,,5327.000000,,1031.000000,436.000000,367.000000,unlabelled,,,
